green,totEmission,surface_pressure,wind_abs,total_precipitation,relative_humidity,temperature_2m,tsLength,buffer,responseVar,greenSpaceVar,biome,pollutant
0.11634949189635631,0.0015685653204872481,3294.1905341055754,0.497798434711179,1.0311153887776359,10.468993949801913,2.2541073472397883,6,120,ConcentrationMax,ndvi,Mediterranean forest/shrubland,NO2
0.11776347245869932,6.705037824257837e-4,3927.618176272285,0.5084617560084175,1.0675769729039304,14.138310753805472,2.9043174200753503,6,120,ConcentrationMax,ndvi,Mediterranean forest/shrubland,PM10
0.12686307262849641,4.8003249016153286e-4,4309.764040178751,0.5230179622839185,1.058956919773268,13.508000699722603,2.978289488666306,6,120,ConcentrationMax,ndvi,Mediterranean forest/shrubland,PM25
0.11743105443453952,0.0013939101709226187,4407.977559252035,0.4987841652539064,0.9092255164585448,13.559889604717204,2.8413638274937094,6,120,ConcentrationMax,ndvi,Mediterranean forest/shrubland,O3
0.14108997841138052,6.453433589802008e-4,6016.884627146041,0.37723199425908677,1.2878717300692022,4.608599973592013,3.278248122204734,6,120,ConcentrationMax,ndvi,Forest coniferous,NO2
0.1384258872755923,4.1613948281729737e-4,6410.3983946506505,0.3954659062262029,1.320120007060724,6.050611532094645,3.2470821513873025,6,120,ConcentrationMax,ndvi,Forest coniferous,PM10
0.1457883141266114,2.5007350543809856e-4,4327.204188601117,0.42173652439190296,1.3795567167978116,5.214415081981976,3.141355859168242,6,120,ConcentrationMax,ndvi,Forest coniferous,PM25
0.13788779652801453,6.355016348656093e-4,6575.915068554176,0.397465206628237,1.2405719404173634,6.47783187708588,3.4756559153653384,6,120,ConcentrationMax,ndvi,Forest coniferous,O3
0.14158469294217635,0.0014774294845569798,3441.7396018937775,0.40863271013822955,1.1190460073640596,10.546811201992783,4.613113318293083,6,120,ConcentrationMax,ndvi,Savanna/grassland,NO2
0.1354239573746525,2.900058523995649e-4,5734.36028051521,0.31412443725316963,1.1328779416364152,10.845406026620708,6.289373417681716,6,120,ConcentrationMax,ndvi,Savanna/grassland,PM10
0.1345955061507285,1.7690914225887747e-4,4550.831625433496,0.2737813551559691,0.9804663337966156,8.550175184135213,4.879971458408557,6,120,ConcentrationMax,ndvi,Savanna/grassland,PM25
0.13614280716027388,0.0017384949870691336,4018.9412718415583,0.46460264681843033,1.0348348620160257,10.004142791945977,4.649166002164121,6,120,ConcentrationMax,ndvi,Savanna/grassland,O3
6.347972216854227,0.001480870684819308,2001.2858059563973,0.5108216435754356,0.7857068648309204,3.796382149136513,1.9794418242175806,6,250,ConcentrationMean,treePerc,Forest mixed,NO2
6.371689919424523,4.964862007304337e-4,2059.2968326496557,0.47987078621938095,0.7725193387309243,3.5921687895687873,2.059507473731549,6,250,ConcentrationMean,treePerc,Forest mixed,PM10
6.538749546747231,3.236687502478556e-4,1750.1074259147836,0.514468054700846,0.732309037704412,4.229213441114708,2.0335748646980667,6,250,ConcentrationMean,treePerc,Forest mixed,PM25
6.570522074079691,0.0011941855189856311,2162.3374343015175,0.49608419689957084,0.8326902937340708,3.9882899202129534,2.191044626002891,6,250,ConcentrationMean,treePerc,Forest mixed,O3
4.732488094346066,0.0015685653204872481,3294.1905341055754,0.497798434711179,1.0311153887776359,10.468993949801913,2.2541073472397883,6,250,ConcentrationMean,treePerc,Mediterranean forest/shrubland,NO2
4.0133199779953515,6.705037824257837e-4,3927.618176272285,0.5084617560084175,1.0675769729039304,14.138310753805472,2.9043174200753503,6,250,ConcentrationMean,treePerc,Mediterranean forest/shrubland,PM10
4.131921220255232,4.8003249016153286e-4,4309.764040178751,0.5230179622839185,1.058956919773268,13.508000699722603,2.978289488666306,6,250,ConcentrationMean,treePerc,Mediterranean forest/shrubland,PM25
4.441122353882078,0.0013939101709226187,4407.977559252035,0.4987841652539064,0.9092255164585448,13.559889604717204,2.8413638274937094,6,250,ConcentrationMean,treePerc,Mediterranean forest/shrubland,O3
7.36371183841394,6.453433589802008e-4,6016.884627146041,0.37723199425908677,1.2878717300692022,4.608599973592013,3.278248122204734,6,250,ConcentrationMean,treePerc,Forest coniferous,NO2
6.703180707662654,4.1613948281729737e-4,6410.3983946506505,0.3954659062262029,1.320120007060724,6.050611532094645,3.2470821513873025,6,250,ConcentrationMean,treePerc,Forest coniferous,PM10
6.787450680615533,2.5007350543809856e-4,4327.204188601117,0.42173652439190296,1.3795567167978116,5.214415081981976,3.141355859168242,6,250,ConcentrationMean,treePerc,Forest coniferous,PM25
8.464380038537557,6.355016348656093e-4,6575.915068554176,0.397465206628237,1.2405719404173634,6.47783187708588,3.4756559153653384,6,250,ConcentrationMean,treePerc,Forest coniferous,O3
4.769989562377129,0.0014774294845569798,3441.7396018937775,0.40863271013822955,1.1190460073640596,10.546811201992783,4.613113318293083,6,250,ConcentrationMean,treePerc,Savanna/grassland,NO2
6.16552231140304,2.900058523995649e-4,5734.36028051521,0.31412443725316963,1.1328779416364152,10.845406026620708,6.289373417681716,6,250,ConcentrationMean,treePerc,Savanna/grassland,PM10
4.202819668988791,1.7690914225887747e-4,4550.831625433496,0.2737813551559691,0.9804663337966156,8.550175184135213,4.879971458408557,6,250,ConcentrationMean,treePerc,Savanna/grassland,PM25
6.009385682480772,0.0017384949870691336,4018.9412718415583,0.46460264681843033,1.0348348620160257,10.004142791945977,4.649166002164121,6,250,ConcentrationMean,treePerc,Savanna/grassland,O3
0.12187929467286625,0.001480870684819308,2001.2858059563973,0.5108216435754356,0.7857068648309204,3.796382149136513,1.9794418242175806,6,250,ConcentrationMean,ndvi,Forest mixed,NO2
0.11573136108173639,4.964862007304337e-4,2059.2968326496557,0.47987078621938095,0.7725193387309243,3.5921687895687873,2.059507473731549,6,250,ConcentrationMean,ndvi,Forest mixed,PM10
0.12375570578236514,3.236687502478556e-4,1750.1074259147836,0.514468054700846,0.732309037704412,4.229213441114708,2.0335748646980667,6,250,ConcentrationMean,ndvi,Forest mixed,PM25
0.12017920754310926,0.0011941855189856311,2162.3374343015175,0.49608419689957084,0.8326902937340708,3.9882899202129534,2.191044626002891,6,250,ConcentrationMean,ndvi,Forest mixed,O3
0.10883142704131987,0.0015685653204872481,3294.1905341055754,0.497798434711179,1.0311153887776359,10.468993949801913,2.2541073472397883,6,250,ConcentrationMean,ndvi,Mediterranean forest/shrubland,NO2
0.10623469216739094,6.705037824257837e-4,3927.618176272285,0.5084617560084175,1.0675769729039304,14.138310753805472,2.9043174200753503,6,250,ConcentrationMean,ndvi,Mediterranean forest/shrubland,PM10
0.11160560922574989,4.8003249016153286e-4,4309.764040178751,0.5230179622839185,1.058956919773268,13.508000699722603,2.978289488666306,6,250,ConcentrationMean,ndvi,Mediterranean forest/shrubland,PM25
0.10895740830060119,0.0013939101709226187,4407.977559252035,0.4987841652539064,0.9092255164585448,13.559889604717204,2.8413638274937094,6,250,ConcentrationMean,ndvi,Mediterranean forest/shrubland,O3
0.12879338787850628,6.453433589802008e-4,6016.884627146041,0.37723199425908677,1.2878717300692022,4.608599973592013,3.278248122204734,6,250,ConcentrationMean,ndvi,Forest coniferous,NO2
0.12491271858742978,4.1613948281729737e-4,6410.3983946506505,0.3954659062262029,1.320120007060724,6.050611532094645,3.2470821513873025,6,250,ConcentrationMean,ndvi,Forest coniferous,PM10
0.13008645027523036,2.5007350543809856e-4,4327.204188601117,0.42173652439190296,1.3795567167978116,5.214415081981976,3.141355859168242,6,250,ConcentrationMean,ndvi,Forest coniferous,PM25
0.13041596460437688,6.355016348656093e-4,6575.915068554176,0.397465206628237,1.2405719404173634,6.47783187708588,3.4756559153653384,6,250,ConcentrationMean,ndvi,Forest coniferous,O3
0.12397839226793908,0.0014774294845569798,3441.7396018937775,0.40863271013822955,1.1190460073640596,10.546811201992783,4.613113318293083,6,250,ConcentrationMean,ndvi,Savanna/grassland,NO2
0.12046021856217005,2.900058523995649e-4,5734.36028051521,0.31412443725316963,1.1328779416364152,10.845406026620708,6.289373417681716,6,250,ConcentrationMean,ndvi,Savanna/grassland,PM10
0.12269449229161229,1.7690914225887747e-4,4550.831625433496,0.2737813551559691,0.9804663337966156,8.550175184135213,4.879971458408557,6,250,ConcentrationMean,ndvi,Savanna/grassland,PM25
0.12225364934494101,0.0017384949870691336,4018.9412718415583,0.46460264681843033,1.0348348620160257,10.004142791945977,4.649166002164121,6,250,ConcentrationMean,ndvi,Savanna/grassland,O3
6.347972216854227,0.001480870684819308,2001.2858059563973,0.5108216435754356,0.7857068648309204,3.796382149136513,1.9794418242175806,6,250,ConcentrationMax,treePerc,Forest mixed,NO2
6.371689919424523,4.964862007304337e-4,2059.2968326496557,0.47987078621938095,0.7725193387309243,3.5921687895687873,2.059507473731549,6,250,ConcentrationMax,treePerc,Forest mixed,PM10
6.538749546747231,3.236687502478556e-4,1750.1074259147836,0.514468054700846,0.732309037704412,4.229213441114708,2.0335748646980667,6,250,ConcentrationMax,treePerc,Forest mixed,PM25
6.570522074079691,0.0011941855189856311,2162.3374343015175,0.49608419689957084,0.8326902937340708,3.9882899202129534,2.191044626002891,6,250,ConcentrationMax,treePerc,Forest mixed,O3
4.732488094346066,0.0015685653204872481,3294.1905341055754,0.497798434711179,1.0311153887776359,10.468993949801913,2.2541073472397883,6,250,ConcentrationMax,treePerc,Mediterranean forest/shrubland,NO2
4.0133199779953515,6.705037824257837e-4,3927.618176272285,0.5084617560084175,1.0675769729039304,14.138310753805472,2.9043174200753503,6,250,ConcentrationMax,treePerc,Mediterranean forest/shrubland,PM10
4.131921220255232,4.8003249016153286e-4,4309.764040178751,0.5230179622839185,1.058956919773268,13.508000699722603,2.978289488666306,6,250,ConcentrationMax,treePerc,Mediterranean forest/shrubland,PM25
4.441122353882078,0.0013939101709226187,4407.977559252035,0.4987841652539064,0.9092255164585448,13.559889604717204,2.8413638274937094,6,250,ConcentrationMax,treePerc,Mediterranean forest/shrubland,O3
7.36371183841394,6.453433589802008e-4,6016.884627146041,0.37723199425908677,1.2878717300692022,4.608599973592013,3.278248122204734,6,250,ConcentrationMax,treePerc,Forest coniferous,NO2
6.703180707662654,4.1613948281729737e-4,6410.3983946506505,0.3954659062262029,1.320120007060724,6.050611532094645,3.2470821513873025,6,250,ConcentrationMax,treePerc,Forest coniferous,PM10
6.787450680615533,2.5007350543809856e-4,4327.204188601117,0.42173652439190296,1.3795567167978116,5.214415081981976,3.141355859168242,6,250,ConcentrationMax,treePerc,Forest coniferous,PM25
8.464380038537557,6.355016348656093e-4,6575.915068554176,0.397465206628237,1.2405719404173634,6.47783187708588,3.4756559153653384,6,250,ConcentrationMax,treePerc,Forest coniferous,O3
4.769989562377129,0.0014774294845569798,3441.7396018937775,0.40863271013822955,1.1190460073640596,10.546811201992783,4.613113318293083,6,250,ConcentrationMax,treePerc,Savanna/grassland,NO2
6.16552231140304,2.900058523995649e-4,5734.36028051521,0.31412443725316963,1.1328779416364152,10.845406026620708,6.289373417681716,6,250,ConcentrationMax,treePerc,Savanna/grassland,PM10
4.202819668988791,1.7690914225887747e-4,4550.831625433496,0.2737813551559691,0.9804663337966156,8.550175184135213,4.879971458408557,6,250,ConcentrationMax,treePerc,Savanna/grassland,PM25
6.009385682480772,0.0017384949870691336,4018.9412718415583,0.46460264681843033,1.0348348620160257,10.004142791945977,4.649166002164121,6,250,ConcentrationMax,treePerc,Savanna/grassland,O3
0.12187929467286625,0.001480870684819308,2001.2858059563973,0.5108216435754356,0.7857068648309204,3.796382149136513,1.9794418242175806,6,250,ConcentrationMax,ndvi,Forest mixed,NO2
0.11573136108173639,4.964862007304337e-4,2059.2968326496557,0.47987078621938095,0.7725193387309243,3.5921687895687873,2.059507473731549,6,250,ConcentrationMax,ndvi,Forest mixed,PM10
0.12375570578236514,3.236687502478556e-4,1750.1074259147836,0.514468054700846,0.732309037704412,4.229213441114708,2.0335748646980667,6,250,ConcentrationMax,ndvi,Forest mixed,PM25
0.12017920754310926,0.0011941855189856311,2162.3374343015175,0.49608419689957084,0.8326902937340708,3.9882899202129534,2.191044626002891,6,250,ConcentrationMax,ndvi,Forest mixed,O3
0.10883142704131987,0.0015685653204872481,3294.1905341055754,0.497798434711179,1.0311153887776359,10.468993949801913,2.2541073472397883,6,250,ConcentrationMax,ndvi,Mediterranean forest/shrubland,NO2
0.10623469216739094,6.705037824257837e-4,3927.618176272285,0.5084617560084175,1.0675769729039304,14.138310753805472,2.9043174200753503,6,250,ConcentrationMax,ndvi,Mediterranean forest/shrubland,PM10
0.11160560922574989,4.8003249016153286e-4,4309.764040178751,0.5230179622839185,1.058956919773268,13.508000699722603,2.978289488666306,6,250,ConcentrationMax,ndvi,Mediterranean forest/shrubland,PM25
0.10895740830060119,0.0013939101709226187,4407.977559252035,0.4987841652539064,0.9092255164585448,13.559889604717204,2.8413638274937094,6,250,ConcentrationMax,ndvi,Mediterranean forest/shrubland,O3
0.12879338787850628,6.453433589802008e-4,6016.884627146041,0.37723199425908677,1.2878717300692022,4.608599973592013,3.278248122204734,6,250,ConcentrationMax,ndvi,Forest coniferous,NO2
0.12491271858742978,4.1613948281729737e-4,6410.3983946506505,0.3954659062262029,1.320120007060724,6.050611532094645,3.2470821513873025,6,250,ConcentrationMax,ndvi,Forest coniferous,PM10
0.13008645027523036,2.5007350543809856e-4,4327.204188601117,0.42173652439190296,1.3795567167978116,5.214415081981976,3.141355859168242,6,250,ConcentrationMax,ndvi,Forest coniferous,PM25
0.13041596460437688,6.355016348656093e-4,6575.915068554176,0.397465206628237,1.2405719404173634,6.47783187708588,3.4756559153653384,6,250,ConcentrationMax,ndvi,Forest coniferous,O3
0.12397839226793908,0.0014774294845569798,3441.7396018937775,0.40863271013822955,1.1190460073640596,10.546811201992783,4.613113318293083,6,250,ConcentrationMax,ndvi,Savanna/grassland,NO2
0.12046021856217005,2.900058523995649e-4,5734.36028051521,0.31412443725316963,1.1328779416364152,10.845406026620708,6.289373417681716,6,250,ConcentrationMax,ndvi,Savanna/grassland,PM10
0.12269449229161229,1.7690914225887747e-4,4550.831625433496,0.2737813551559691,0.9804663337966156,8.550175184135213,4.879971458408557,6,250,ConcentrationMax,ndvi,Savanna/grassland,PM25
0.12225364934494101,0.0017384949870691336,4018.9412718415583,0.46460264681843033,1.0348348620160257,10.004142791945977,4.649166002164121,6,250,ConcentrationMax,ndvi,Savanna/grassland,O3
6.197967591368932,0.001480870684819308,2001.2858059563973,0.5108216435754356,0.7857068648309204,3.796382149136513,1.9794418242175806,6,500,ConcentrationMean,treePerc,Forest mixed,NO2
6.260928200447247,4.964862007304337e-4,2059.2968326496557,0.47987078621938095,0.7725193387309243,3.5921687895687873,2.059507473731549,6,500,ConcentrationMean,treePerc,Forest mixed,PM10
6.28370373580238,3.236687502478556e-4,1750.1074259147836,0.514468054700846,0.732309037704412,4.229213441114708,2.0335748646980667,6,500,ConcentrationMean,treePerc,Forest mixed,PM25
6.493544153112448,0.0011941855189856311,2162.3374343015175,0.49608419689957084,0.8326902937340708,3.9882899202129534,2.191044626002891,6,500,ConcentrationMean,treePerc,Forest mixed,O3
4.78919751627873,0.0015685653204872481,3294.1905341055754,0.497798434711179,1.0311153887776359,10.468993949801913,2.2541073472397883,6,500,ConcentrationMean,treePerc,Mediterranean forest/shrubland,NO2
3.850032194688499,6.705037824257837e-4,3927.618176272285,0.5084617560084175,1.0675769729039304,14.138310753805472,2.9043174200753503,6,500,ConcentrationMean,treePerc,Mediterranean forest/shrubland,PM10
3.9558529194531076,4.8003249016153286e-4,4309.764040178751,0.5230179622839185,1.058956919773268,13.508000699722603,2.978289488666306,6,500,ConcentrationMean,treePerc,Mediterranean forest/shrubland,PM25
4.370770150307526,0.0013939101709226187,4407.977559252035,0.4987841652539064,0.9092255164585448,13.559889604717204,2.8413638274937094,6,500,ConcentrationMean,treePerc,Mediterranean forest/shrubland,O3
7.192292477158978,6.453433589802008e-4,6016.884627146041,0.37723199425908677,1.2878717300692022,4.608599973592013,3.278248122204734,6,500,ConcentrationMean,treePerc,Forest coniferous,NO2
6.70755361038913,4.1613948281729737e-4,6410.3983946506505,0.3954659062262029,1.320120007060724,6.050611532094645,3.2470821513873025,6,500,ConcentrationMean,treePerc,Forest coniferous,PM10
6.732891552926417,2.5007350543809856e-4,4327.204188601117,0.42173652439190296,1.3795567167978116,5.214415081981976,3.141355859168242,6,500,ConcentrationMean,treePerc,Forest coniferous,PM25
8.113060546277577,6.355016348656093e-4,6575.915068554176,0.397465206628237,1.2405719404173634,6.47783187708588,3.4756559153653384,6,500,ConcentrationMean,treePerc,Forest coniferous,O3
4.524962915909458,0.0014774294845569798,3441.7396018937775,0.40863271013822955,1.1190460073640596,10.546811201992783,4.613113318293083,6,500,ConcentrationMean,treePerc,Savanna/grassland,NO2
6.127802020188342,2.900058523995649e-4,5734.36028051521,0.31412443725316963,1.1328779416364152,10.845406026620708,6.289373417681716,6,500,ConcentrationMean,treePerc,Savanna/grassland,PM10
4.253777587757063,1.7690914225887747e-4,4550.831625433496,0.2737813551559691,0.9804663337966156,8.550175184135213,4.879971458408557,6,500,ConcentrationMean,treePerc,Savanna/grassland,PM25
5.873936337615107,0.0017384949870691336,4018.9412718415583,0.46460264681843033,1.0348348620160257,10.004142791945977,4.649166002164121,6,500,ConcentrationMean,treePerc,Savanna/grassland,O3
0.11309237126566501,0.001480870684819308,2001.2858059563973,0.5108216435754356,0.7857068648309204,3.796382149136513,1.9794418242175806,6,500,ConcentrationMean,ndvi,Forest mixed,NO2
0.10733510932360196,4.964862007304337e-4,2059.2968326496557,0.47987078621938095,0.7725193387309243,3.5921687895687873,2.059507473731549,6,500,ConcentrationMean,ndvi,Forest mixed,PM10
0.1145167499461902,3.236687502478556e-4,1750.1074259147836,0.514468054700846,0.732309037704412,4.229213441114708,2.0335748646980667,6,500,ConcentrationMean,ndvi,Forest mixed,PM25
0.11335839090319,0.0011941855189856311,2162.3374343015175,0.49608419689957084,0.8326902937340708,3.9882899202129534,2.191044626002891,6,500,ConcentrationMean,ndvi,Forest mixed,O3
0.10499935218941381,0.0015685653204872481,3294.1905341055754,0.497798434711179,1.0311153887776359,10.468993949801913,2.2541073472397883,6,500,ConcentrationMean,ndvi,Mediterranean forest/shrubland,NO2
0.09977588805833162,6.705037824257837e-4,3927.618176272285,0.5084617560084175,1.0675769729039304,14.138310753805472,2.9043174200753503,6,500,ConcentrationMean,ndvi,Mediterranean forest/shrubland,PM10
0.10076617075498086,4.8003249016153286e-4,4309.764040178751,0.5230179622839185,1.058956919773268,13.508000699722603,2.978289488666306,6,500,ConcentrationMean,ndvi,Mediterranean forest/shrubland,PM25
0.10213792657470629,0.0013939101709226187,4407.977559252035,0.4987841652539064,0.9092255164585448,13.559889604717204,2.8413638274937094,6,500,ConcentrationMean,ndvi,Mediterranean forest/shrubland,O3
0.11492907664820926,6.453433589802008e-4,6016.884627146041,0.37723199425908677,1.2878717300692022,4.608599973592013,3.278248122204734,6,500,ConcentrationMean,ndvi,Forest coniferous,NO2
0.11222604700596178,4.1613948281729737e-4,6410.3983946506505,0.3954659062262029,1.320120007060724,6.050611532094645,3.2470821513873025,6,500,ConcentrationMean,ndvi,Forest coniferous,PM10
0.1265773609402919,2.5007350543809856e-4,4327.204188601117,0.42173652439190296,1.3795567167978116,5.214415081981976,3.141355859168242,6,500,ConcentrationMean,ndvi,Forest coniferous,PM25
0.12007031750929739,6.355016348656093e-4,6575.915068554176,0.397465206628237,1.2405719404173634,6.47783187708588,3.4756559153653384,6,500,ConcentrationMean,ndvi,Forest coniferous,O3
0.12027227657843687,0.0014774294845569798,3441.7396018937775,0.40863271013822955,1.1190460073640596,10.546811201992783,4.613113318293083,6,500,ConcentrationMean,ndvi,Savanna/grassland,NO2
0.1105944680948032,2.900058523995649e-4,5734.36028051521,0.31412443725316963,1.1328779416364152,10.845406026620708,6.289373417681716,6,500,ConcentrationMean,ndvi,Savanna/grassland,PM10
0.12101246954161732,1.7690914225887747e-4,4550.831625433496,0.2737813551559691,0.9804663337966156,8.550175184135213,4.879971458408557,6,500,ConcentrationMean,ndvi,Savanna/grassland,PM25
0.12133038436785128,0.0017384949870691336,4018.9412718415583,0.46460264681843033,1.0348348620160257,10.004142791945977,4.649166002164121,6,500,ConcentrationMean,ndvi,Savanna/grassland,O3
6.197967591368932,0.001480870684819308,2001.2858059563973,0.5108216435754356,0.7857068648309204,3.796382149136513,1.9794418242175806,6,500,ConcentrationMax,treePerc,Forest mixed,NO2
6.260928200447247,4.964862007304337e-4,2059.2968326496557,0.47987078621938095,0.7725193387309243,3.5921687895687873,2.059507473731549,6,500,ConcentrationMax,treePerc,Forest mixed,PM10
6.28370373580238,3.236687502478556e-4,1750.1074259147836,0.514468054700846,0.732309037704412,4.229213441114708,2.0335748646980667,6,500,ConcentrationMax,treePerc,Forest mixed,PM25
6.493544153112448,0.0011941855189856311,2162.3374343015175,0.49608419689957084,0.8326902937340708,3.9882899202129534,2.191044626002891,6,500,ConcentrationMax,treePerc,Forest mixed,O3
4.78919751627873,0.0015685653204872481,3294.1905341055754,0.497798434711179,1.0311153887776359,10.468993949801913,2.2541073472397883,6,500,ConcentrationMax,treePerc,Mediterranean forest/shrubland,NO2
3.850032194688499,6.705037824257837e-4,3927.618176272285,0.5084617560084175,1.0675769729039304,14.138310753805472,2.9043174200753503,6,500,ConcentrationMax,treePerc,Mediterranean forest/shrubland,PM10
3.9558529194531076,4.8003249016153286e-4,4309.764040178751,0.5230179622839185,1.058956919773268,13.508000699722603,2.978289488666306,6,500,ConcentrationMax,treePerc,Mediterranean forest/shrubland,PM25
4.370770150307526,0.0013939101709226187,4407.977559252035,0.4987841652539064,0.9092255164585448,13.559889604717204,2.8413638274937094,6,500,ConcentrationMax,treePerc,Mediterranean forest/shrubland,O3
7.192292477158978,6.453433589802008e-4,6016.884627146041,0.37723199425908677,1.2878717300692022,4.608599973592013,3.278248122204734,6,500,ConcentrationMax,treePerc,Forest coniferous,NO2
6.70755361038913,4.1613948281729737e-4,6410.3983946506505,0.3954659062262029,1.320120007060724,6.050611532094645,3.2470821513873025,6,500,ConcentrationMax,treePerc,Forest coniferous,PM10
6.732891552926417,2.5007350543809856e-4,4327.204188601117,0.42173652439190296,1.3795567167978116,5.214415081981976,3.141355859168242,6,500,ConcentrationMax,treePerc,Forest coniferous,PM25
8.113060546277577,6.355016348656093e-4,6575.915068554176,0.397465206628237,1.2405719404173634,6.47783187708588,3.4756559153653384,6,500,ConcentrationMax,treePerc,Forest coniferous,O3
4.524962915909458,0.0014774294845569798,3441.7396018937775,0.40863271013822955,1.1190460073640596,10.546811201992783,4.613113318293083,6,500,ConcentrationMax,treePerc,Savanna/grassland,NO2
6.127802020188342,2.900058523995649e-4,5734.36028051521,0.31412443725316963,1.1328779416364152,10.845406026620708,6.289373417681716,6,500,ConcentrationMax,treePerc,Savanna/grassland,PM10
4.253777587757063,1.7690914225887747e-4,4550.831625433496,0.2737813551559691,0.9804663337966156,8.550175184135213,4.879971458408557,6,500,ConcentrationMax,treePerc,Savanna/grassland,PM25
5.873936337615107,0.0017384949870691336,4018.9412718415583,0.46460264681843033,1.0348348620160257,10.004142791945977,4.649166002164121,6,500,ConcentrationMax,treePerc,Savanna/grassland,O3
0.11309237126566501,0.001480870684819308,2001.2858059563973,0.5108216435754356,0.7857068648309204,3.796382149136513,1.9794418242175806,6,500,ConcentrationMax,ndvi,Forest mixed,NO2
0.10733510932360196,4.964862007304337e-4,2059.2968326496557,0.47987078621938095,0.7725193387309243,3.5921687895687873,2.059507473731549,6,500,ConcentrationMax,ndvi,Forest mixed,PM10
0.1145167499461902,3.236687502478556e-4,1750.1074259147836,0.514468054700846,0.732309037704412,4.229213441114708,2.0335748646980667,6,500,ConcentrationMax,ndvi,Forest mixed,PM25
0.11335839090319,0.0011941855189856311,2162.3374343015175,0.49608419689957084,0.8326902937340708,3.9882899202129534,2.191044626002891,6,500,ConcentrationMax,ndvi,Forest mixed,O3
0.10499935218941381,0.0015685653204872481,3294.1905341055754,0.497798434711179,1.0311153887776359,10.468993949801913,2.2541073472397883,6,500,ConcentrationMax,ndvi,Mediterranean forest/shrubland,NO2
0.09977588805833162,6.705037824257837e-4,3927.618176272285,0.5084617560084175,1.0675769729039304,14.138310753805472,2.9043174200753503,6,500,ConcentrationMax,ndvi,Mediterranean forest/shrubland,PM10
0.10076617075498086,4.8003249016153286e-4,4309.764040178751,0.5230179622839185,1.058956919773268,13.508000699722603,2.978289488666306,6,500,ConcentrationMax,ndvi,Mediterranean forest/shrubland,PM25
0.10213792657470629,0.0013939101709226187,4407.977559252035,0.4987841652539064,0.9092255164585448,13.559889604717204,2.8413638274937094,6,500,ConcentrationMax,ndvi,Mediterranean forest/shrubland,O3
0.11492907664820926,6.453433589802008e-4,6016.884627146041,0.37723199425908677,1.2878717300692022,4.608599973592013,3.278248122204734,6,500,ConcentrationMax,ndvi,Forest coniferous,NO2
0.11222604700596178,4.1613948281729737e-4,6410.3983946506505,0.3954659062262029,1.320120007060724,6.050611532094645,3.2470821513873025,6,500,ConcentrationMax,ndvi,Forest coniferous,PM10
0.1265773609402919,2.5007350543809856e-4,4327.204188601117,0.42173652439190296,1.3795567167978116,5.214415081981976,3.141355859168242,6,500,ConcentrationMax,ndvi,Forest coniferous,PM25
0.12007031750929739,6.355016348656093e-4,6575.915068554176,0.397465206628237,1.2405719404173634,6.47783187708588,3.4756559153653384,6,500,ConcentrationMax,ndvi,Forest coniferous,O3
0.12027227657843687,0.0014774294845569798,3441.7396018937775,0.40863271013822955,1.1190460073640596,10.546811201992783,4.613113318293083,6,500,ConcentrationMax,ndvi,Savanna/grassland,NO2
0.1105944680948032,2.900058523995649e-4,5734.36028051521,0.31412443725316963,1.1328779416364152,10.845406026620708,6.289373417681716,6,500,ConcentrationMax,ndvi,Savanna/grassland,PM10
0.12101246954161732,1.7690914225887747e-4,4550.831625433496,0.2737813551559691,0.9804663337966156,8.550175184135213,4.879971458408557,6,500,ConcentrationMax,ndvi,Savanna/grassland,PM25
0.12133038436785128,0.0017384949870691336,4018.9412718415583,0.46460264681843033,1.0348348620160257,10.004142791945977,4.649166002164121,6,500,ConcentrationMax,ndvi,Savanna/grassland,O3
6.318327327039998,0.001480870684819308,2001.2858059563973,0.5108216435754356,0.7857068648309204,3.796382149136513,1.9794418242175806,6,1000,ConcentrationMean,treePerc,Forest mixed,NO2
6.3610540043752115,4.964862007304337e-4,2059.2968326496557,0.47987078621938095,0.7725193387309243,3.5921687895687873,2.059507473731549,6,1000,ConcentrationMean,treePerc,Forest mixed,PM10
6.130121048731219,3.236687502478556e-4,1750.1074259147836,0.514468054700846,0.732309037704412,4.229213441114708,2.0335748646980667,6,1000,ConcentrationMean,treePerc,Forest mixed,PM25
6.8188636607883195,0.0011941855189856311,2162.3374343015175,0.49608419689957084,0.8326902937340708,3.9882899202129534,2.191044626002891,6,1000,ConcentrationMean,treePerc,Forest mixed,O3
5.307157634802543,0.0015685653204872481,3294.1905341055754,0.497798434711179,1.0311153887776359,10.468993949801913,2.2541073472397883,6,1000,ConcentrationMean,treePerc,Mediterranean forest/shrubland,NO2
4.151564027170738,6.705037824257837e-4,3927.618176272285,0.5084617560084175,1.0675769729039304,14.138310753805472,2.9043174200753503,6,1000,ConcentrationMean,treePerc,Mediterranean forest/shrubland,PM10
4.188030297457954,4.8003249016153286e-4,4309.764040178751,0.5230179622839185,1.058956919773268,13.508000699722603,2.978289488666306,6,1000,ConcentrationMean,treePerc,Mediterranean forest/shrubland,PM25
4.633512563458572,0.0013939101709226187,4407.977559252035,0.4987841652539064,0.9092255164585448,13.559889604717204,2.8413638274937094,6,1000,ConcentrationMean,treePerc,Mediterranean forest/shrubland,O3
7.47390382055625,6.453433589802008e-4,6016.884627146041,0.37723199425908677,1.2878717300692022,4.608599973592013,3.278248122204734,6,1000,ConcentrationMean,treePerc,Forest coniferous,NO2
